CELEX_number,case_number,year_case,year_judgment,date_case,date_judgment,language,case_duration,rate_of_production,Maas,judges,judge_rapporteur,JR_experience,JR_Country,JR_Any_Judge,JR_France,JR_Belgium,JR_Belgium_French,JR_Lux,JR_Francophone,AG_Country,advocate_general,art_256,art_258,art_263,art_265,art_267,art_268,art_270,word_count
61974CJ0021,21/74,1974,1975,3/13/74,2/20/75,French,344,3.316860465,0.22108381,"Kutscher, Mackenzie Stuart, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,1141
61974CJ0023,23/74,1974,1975,3/19/74,3/12/75,French,358,5.43575419,0.214119682,"Donner, Mertens de Wilmars, O'Keeffe",Donner,17,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,0,1,1946
61974CJ0024,24/74,1974,1974,3/20/74,10/9/74,French,203,8.467980296,0.232027364,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Monaco,11,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1719
61974CJ0025,25/74,1974,1974,3/21/74,10/10/74,German,203,7.290640394,0.239087131,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1480
61974CJ0026,26/74,1974,1976,3/26/74,5/21/76,French,787,2.143583227,0.217778699,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore",Pescatore,8,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,0,1,0,1687
61974CJ0027,27/74,1974,1974,4/19/74,10/22/74,German,186,9.795698925,0.22573547,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Donner,17,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1822
61974CJ0028,28/74,1974,1975,5/3/74,3/19/75,Italian,320,4.175,0.212132577,"Kutscher, Mackenzie Stuart, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,France,Mayras,0,0,0,0,0,0,1,1336
61974CJ0029,29/74,1974,1975,5/8/74,1/23/75,French,260,3.607692308,0.209537303,"Donner, Mertens de Wilmars, Monaco",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,938
61974CJ0031,31/74,1974,1975,5/13/74,1/23/75,Italian,255,11.07843137,0.225354855,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, Pescatore",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,2825
61974CJ0032,32/74,1974,1974,5/14/74,11/12/74,German,182,9.368131868,0.238565062,"Donner, Kutscher, Lecourt, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore",Pescatore,8,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,1,0,0,1705
61974CJ0033,33/74,1974,1974,5/15/74,12/3/74,Dutch,202,12.31683168,0.234128491,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Pescatore,8,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,1,0,0,2488
61974CJ0034,34/74,1974,1974,5/16/74,11/12/74,French,180,12.05,0.244227407,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Dálaigh, Pescatore",Pescatore,8,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,1,0,0,2169
61974CJ0035,35/74,1974,1974,5/24/74,11/12/74,French,172,6.226744186,0.234347193,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1071
61974CJ0036,36/74,1974,1974,5/24/74,12/12/74,Dutch,202,11.25742574,0.229539346,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,2274
61974CJ0037,37/74,1974,1975,5/27/74,2/20/75,Dutch,269,4.040892193,0.213761383,"Kutscher, Mackenzie Stuart, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,1087
61974CJ0038,38/74,1974,1975,5/30/74,2/20/75,Dutch,266,3.669172932,0.218445459,"Kutscher, Mackenzie Stuart, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,976
61974CJ0039,39/74,1974,1974,6/5/74,11/13/74,French,161,7.546583851,0.219673416,"Donner, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore",Monaco,11,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1215
61974CJ0040,40/74,1974,1974,6/11/74,12/3/74,German,175,8.971428571,0.233800245,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Donner,17,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1570
61974CJ0041,41/74,1974,1974,6/13/74,12/4/74,English,174,18.42528736,0.242823188,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,France,Mayras,0,0,0,0,1,0,0,3206
61974CJ0042,42/74,1974,1975,6/15/74,7/9/75,French,389,3.876606684,0.220377766,"Kutscher, Mackenzie Stuart, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,France,Mayras,0,0,0,0,0,0,1,1508
61974CJ0043,43/74,1974,1977,6/25/74,7/7/77,French,1108,4.322202166,0.21232329,"Mackenzie Stuart, Pescatore, Touffait",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Capotorti,0,0,0,0,0,0,1,4789
61974CJ0044,44/74,1974,1975,6/25/74,3/18/75,French,266,6.169172932,0.222913606,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,1641
61974CJ0048,48/74,1974,1974,7/5/74,12/10/74,French,158,11.96202532,0.230382728,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Dálaigh, Pescatore, Sørensen",Monaco,11,Italy,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1890
61974CJ0050,50/74,1974,1975,7/10/74,9/30/75,French,447,4.995525727,0.215272667,"Kutscher, Mackenzie Stuart, Pescatore",Pescatore,8,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,0,0,1,2233
61974CJ0051,51/74,1974,1975,7/17/74,1/23/75,Dutch,190,16.69473684,0.236374616,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Monaco, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,3172
61974CJ0055,55/74,1974,1975,7/25/74,1/22/75,German,181,11.24861878,0.243417998,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, Pescatore",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,2036
61974CJ0056,56/74,1974,1976,7/25/74,6/2/76,German,678,4.890855457,0.210522132,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Sørensen",Donner,17,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,1,0,3316
61974CJ0061,61/74,1974,1975,8/7/74,4/15/75,French,251,2.852589641,0.209207315,"Kutscher, Mackenzie Stuart, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,716
61974CJ0063,63/74,1974,1975,8/27/74,2/26/75,Italian,183,7.978142077,0.230348944,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1460
61974CJ0064,64/74,1974,1975,9/6/74,2/20/75,German,167,8.640718563,0.233548974,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,11,Italy,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1443
61974CJ0065,65/74,1974,1975,9/12/74,3/11/75,Italian,180,6.866666667,0.229070493,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,1,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1236
61974CJ0066,66/74,1974,1975,9/13/74,2/18/75,German,158,8.139240506,0.217360608,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1286
61974CJ0067,67/74,1974,1975,9/14/74,2/26/75,German,165,10.30909091,0.228786249,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Pescatore,8,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,1,0,0,1701
61974CJ0068,68/74,1974,1975,9/16/74,1/29/75,French,135,6.318518519,0.221347376,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,17,Netherlands,0,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,853
61974CJ0069,69/74,1974,1975,9/18/74,2/18/75,French,153,6.45751634,0.235597434,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,11,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,988
61974CJ0070,70/74,1974,1975,9/19/74,6/26/75,French,280,9.967857143,0.22021479,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,Germany,Reischl,0,0,1,0,0,0,0,2791
61974CJ0071,71/74,1974,1975,9/23/74,5/15/75,Dutch,234,10.57264957,0.214562327,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,1,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,1,0,0,0,0,2474
61974CJ0072,72/74,1974,1975,9/20/74,3/18/75,French,179,9.30726257,0.221704785,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,Germany,Reischl,0,0,1,0,0,1,0,1666
61974CJ0073,73/74,1974,1975,9/30/74,11/26/75,French,422,5.545023697,0.209877238,"Donner, Kutscher, Lecourt, Mackenzie Stuart, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,1,0,0,0,0,2340
61974CJ0074,74/74,1974,1975,10/1/74,5/14/75,French,225,13.79111111,0.226458683,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,1,0,3103
61974CJ0077,77/74,1974,1975,10/16/74,7/10/75,French,267,2.764044944,0.199952689,"Mertens de Wilmars, Monaco, O'Keeffe",Monaco,11,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,0,1,738
61974CJ0078,78/74,1974,1975,10/17/74,3/18/75,German,152,14.98026316,0.214108584,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Pescatore,8,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,1,0,0,2277
61974CJ0079,79/74,1974,1975,10/28/74,6/19/75,French,234,6.106837607,0.220898578,"Mertens de Wilmars, Monaco, O'Keeffe",Monaco,11,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,0,1,1429
61974CJ0081,81/74,1974,1975,10/28/74,10/29/75,French,366,5.87431694,0.216381179,"Mertens de Wilmars, Monaco, O'Keeffe",O'Keeffe,1,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,2150
61974CJ0089,89/74,1974,1975,11/7/74,9/30/75,French,327,6.795107034,0.222653201,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,3,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,2222
61974CJ0090,90/74,1974,1975,11/21/74,10/16/75,French,329,7.358662614,0.216234117,"Mertens de Wilmars, Monaco, O'Keeffe",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,2421
61974CJ0091,91/74,1974,1975,12/11/74,6/10/75,German,181,6.690607735,0.220785137,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,17,Netherlands,0,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1211
61974CJ0092,92/74,1974,1975,12/12/74,5/15/75,Dutch,154,6.071428571,0.219845574,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,935
61974CJ0093,93/74,1974,1975,12/13/74,6/17/75,Italian,186,9.61827957,0.247320506,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,1,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1789
61974CJ0094,94/74,1974,1975,12/16/74,6/18/75,Italian,184,16.04347826,0.225011399,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Pescatore,8,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,1,0,0,2952
61974CJ0095,95/74,1974,1975,12/19/74,12/10/75,French,356,7.710674157,0.204547119,"Donner, Kutscher, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,1,0,2745
61974CJ0099,99/74,1974,1975,12/19/74,11/26/75,French,342,4.002923977,0.218101354,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,1,0,1369
61974CJ0100,100/74,1974,1975,12/19/74,11/18/75,French,334,6.766467066,0.227061358,"Donner, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,8,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,1,0,0,0,0,2260
61974CJ0101,101/74,1974,1976,12/20/74,2/26/76,French,433,5.288683603,0.217918503,"Kutscher, Mackenzie Stuart, Sørensen",Mackenzie Stuart,7,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,0,0,1,2290
61975CJ0002,27426,1975,1975,1/6/75,5/27/75,German,141,7.234042553,0.235065177,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,18,Netherlands,0,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1020
61975CJ0004,27485,1975,1975,1/13/75,7/8/75,German,176,11.08522727,0.246280533,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,12,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1951
61975CJ0005,27515,1975,1975,1/16/75,6/25/75,German,160,13.39375,0.22377819,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Pescatore,9,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,1,0,0,2143
61975CJ0006,27546,1975,1975,1/22/75,6/26/75,German,155,5.929032258,0.229032206,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,919
61975CJ0007,27576,1975,1975,1/27/75,6/17/75,French,141,14.60283688,0.236558734,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,4,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,2059
61975CJ0008,27607,1975,1975,1/29/75,6/24/75,French,146,14.48630137,0.257580301,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,12,Italy,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,2115
61975CJ0009,27638,1975,1975,1/31/75,10/22/75,German,264,6.958333333,0.223244924,"Mertens de Wilmars, Monaco, O'Keeffe",Mertens de Wilmars,9,Belgium,0,0,1,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,1837
61975CJ0010,27668,1975,1975,2/3/75,9/30/75,French,239,11.75732218,0.222594618,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,4,Denmark,1,0,0,0,0,0,France,Mayras,0,0,0,0,1,0,0,2810
61975CJ0017,17/75,1975,1975,2/11/75,6/25/75,French,134,9.104477612,0.225475235,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,18,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1220
61975CJ0020,20/75,1975,1975,2/12/75,7/9/75,German,147,12.32653061,0.234987659,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,8,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1812
61975CJ0021,21/75,1975,1975,2/12/75,7/9/75,German,147,6.619047619,0.246103823,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,973
61975CJ0022,22/75,1975,1975,2/19/75,10/29/75,French,252,5.444444444,0.216831337,"Donner, Monaco, O'Keeffe",Monaco,12,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,0,1,1372
61975CJ0023,23/75,1975,1975,2/19/75,10/30/75,Italian,253,12.63241107,0.227343761,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,8,United Kingdom,1,0,0,0,0,0,France,Mayras,0,0,0,0,1,0,0,3196
61975CJ0024,24/75,1975,1975,3/6/75,10/21/75,French,229,7.266375546,0.234406828,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,12,Italy,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1664
61975CJ0025,25/75,1975,1975,3/7/75,10/1/75,Dutch,208,7.716346154,0.23869038,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,12,Italy,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1605
61975CJ0026,26/75,1975,1975,3/7/75,11/13/75,French,251,6.689243028,0.205960127,"Donner, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Sørensen",Pescatore,9,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,1,0,0,0,0,1679
61975CJ0027,27/75,1975,1975,3/11/75,7/10/75,Italian,121,8.074380165,0.233373892,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,18,Netherlands,0,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,977
61975CJ0028,28/75,1975,1975,3/12/75,9/25/75,German,197,6,0.230482567,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Donner,18,Netherlands,0,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1182
61975CJ0029,29/75,1975,1976,3/17/75,4/8/76,German,388,3.463917526,0.211500045,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,1,0,0,0,0,1344
61975CJ0030,30/75,1975,1975,3/18/75,11/18/75,Italian,245,7.669387755,0.228640412,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,9,Belgium,0,0,1,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1879
61975CJ0031,31/75,1975,1975,3/18/75,12/4/75,French,261,4.892720307,0.201939782,"Donner, Mertens de Wilmars, O'Keeffe",O'Keeffe,2,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,1277
61975CJ0032,32/75,1975,1975,3/21/75,9/30/75,French,193,8.020725389,0.22667587,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Sørensen,4,Denmark,1,0,0,0,0,0,Italy,Trabucchi,0,0,0,0,1,0,0,1548
61975CJ0033,33/75,1975,1975,3/24/75,10/30/75,German,220,4.759090909,0.239478608,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,1047
61975CJ0035,35/75,1975,1975,4/1/75,10/23/75,German,205,6.67804878,0.221621672,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Kutscher,7,Germany,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1369
61975CJ0036,36/75,1975,1975,4/9/75,10/28/75,French,202,19.58415842,0.239167895,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Pescatore, Sørensen",Pescatore,9,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,1,0,0,3956
61975CJ0037,37/75,1975,1975,4/15/75,11/11/75,German,210,6.095238095,0.232969955,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mackenzie Stuart,8,United Kingdom,1,0,0,0,0,0,France,Mayras,0,0,0,0,1,0,0,1280
61975CJ0038,38/75,1975,1975,4/16/75,11/19/75,Dutch,217,11.28571429,0.229380927,"Donner, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,9,Belgium,0,0,1,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,2449
61975CJ0039,39/75,1975,1975,4/21/75,11/26/75,Dutch,219,6.068493151,0.230939595,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Monaco,12,Italy,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,1,0,0,1329
61975CJ0040,40/75,1975,1976,4/22/75,1/21/76,French,274,3.740875912,0.198210818,"Donner, Kutscher, Lecourt, Mertens de Wilmars, Monaco, O'Keeffe, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,0,1,0,1025
61975CJ0042,42/75,1975,1976,4/30/75,2/17/76,French,293,2.354948805,0.179911472,"Donner, Mertens de Wilmars, O'Keeffe",O'Keeffe,2,Ireland,1,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,0,0,1,690
61975CJ0043,43/75,1975,1976,5/2/75,4/8/76,French,342,13.86842105,0.224700199,"Donner, Kutscher, Lecourt, Mertens de Wilmars, O'Keeffe, Pescatore, Sørensen",Pescatore,9,Luxembourg,0,0,0,0,1,1,Italy,Trabucchi,0,0,0,0,1,0,0,4743
61975CJ0045,45/75,1975,1976,5/12/75,2/17/76,German,281,16.55160142,0.238089738,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",Mertens de Wilmars,9,Belgium,0,0,1,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,4651
61975CJ0046,46/75,1975,1976,5/13/75,1/27/76,Italian,259,2.664092664,0.215531285,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Sørensen",Donner,18,Netherlands,0,0,0,0,0,0,United Kingdom,Warner,0,0,0,0,0,1,0,690
61975CJ0047,47/75,1975,1976,5/27/75,5/4/76,German,343,6.259475219,0.225639365,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, O'Keeffe, Sørensen",Mackenzie Stuart,8,United Kingdom,1,0,0,0,0,0,Italy,Trabucchi,0,0,1,0,0,0,0,2147
61975CJ0048,48/75,1975,1976,5/29/75,4/8/76,French,315,17.69206349,0.241476739,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Pescatore, Sørensen",Pescatore,9,Luxembourg,0,0,0,0,1,1,France,Mayras,0,0,0,0,1,0,0,5573
61975CJ0049,49/75,1975,1975,6/5/75,11/20/75,German,168,5.553571429,0.22739102,"Donner, Kutscher, Lecourt, Mackenzie Stuart, Mertens de Wilmars, Monaco, O'Keeffe, Pescatore, Sørensen",O'Keeffe,2,Ireland,1,0,0,0,0,0,Germany,Reischl,0,0,0,0,1,0,0,933
